learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
78,20,12,0.219,0.868,0.184,0.303375,6
78,20,15,0.219,0.868,0.184,0.913849,2
78,20,19,0.219,0.868,0.184,0.63385,7
79,17,9,0.208,0.874,0.147,0.961334,5
80,7,0,0.21,0.89,0.171,0.970673,5
80,7,2,0.21,0.89,0.171,0.579315,8
81,25,8,0.209,0.869,0.164,0.161743,5
81,25,9,0.209,0.869,0.164,0.138733,8
81,25,16,0.209,0.869,0.164,0.580719,6
82,16,0,0.223,0.881,0.145,0.466431,5
82,16,4,0.223,0.881,0.145,0.656128,8
82,16,5,0.223,0.881,0.145,0.367645,6
82,16,6,0.223,0.881,0.145,0.30835,2
82,16,7,0.223,0.881,0.145,0.09436,0
82,16,8,0.223,0.881,0.145,0.283386,4
82,16,11,0.223,0.881,0.145,0.290405,7
82,16,14,0.223,0.881,0.145,0.627319,9
83,18,1,0.218,0.895,0.171,0.119202,0
83,18,5,0.218,0.895,0.171,0.9422,5
83,18,12,0.218,0.895,0.171,0.916412,8
83,18,13,0.218,0.895,0.171,0.772034,4
84,8,0,0.214,0.872,0.148,0.574249,0
84,8,5,0.214,0.872,0.148,0.63504,5
85,19,7,0.235,0.869,0.166,0.029785,0
85,19,14,0.235,0.869,0.166,0.617767,5
86,11,3,0.209,0.879,0.16,0.648987,0
86,11,7,0.209,0.879,0.16,0.008423,5
86,11,9,0.209,0.879,0.16,0.375061,8
89,12,5,0.221,0.874,0.175,0.293488,8
89,12,9,0.221,0.874,0.175,0.736816,5
89,12,11,0.221,0.874,0.175,0.141785,0
90,22,3,0.231,0.886,0.161,0.420929,8
90,22,10,0.231,0.886,0.161,0.429474,5
90,22,20,0.231,0.886,0.161,0.208008,6
92,5,2,0.223,0.879,0.165,0.248871,6
93,17,4,0.21,0.867,0.168,0.305756,6
93,17,11,0.21,0.867,0.168,0.508636,4
93,17,12,0.21,0.867,0.168,0.706635,7
93,17,14,0.21,0.867,0.168,0.648804,5
93,17,16,0.21,0.867,0.168,0.931946,8
94,21,2,0.209,0.886,0.142,0.6828,5
94,21,5,0.209,0.886,0.142,0.392609,8
94,21,7,0.209,0.886,0.142,0.506989,2
94,21,12,0.209,0.886,0.142,0.37738,0
94,21,16,0.209,0.886,0.142,0.385803,3
94,21,20,0.209,0.886,0.142,0.24646,6
95,21,15,0.211,0.863,0.16,0.077667,5
95,21,18,0.211,0.863,0.16,0.468781,1
95,21,20,0.211,0.863,0.16,0.071411,7
97,15,4,0.208,0.878,0.157,0.151581,1
97,15,5,0.208,0.878,0.157,0.39917,7
97,15,10,0.208,0.878,0.157,0.565308,3
98,13,1,0.224,0.865,0.152,0.844635,1
98,13,6,0.224,0.865,0.152,0.282074,7
99,18,2,0.227,0.863,0.157,0.032928,1
99,18,7,0.227,0.863,0.157,0.436218,7
99,18,8,0.227,0.863,0.157,0.144989,3
99,18,10,0.227,0.863,0.157,0.0383,4
99,18,17,0.227,0.863,0.157,0.347321,6
100,18,3,0.197,0.911,0.154,0.237976,1
100,18,6,0.197,0.911,0.154,0.696442,7
100,18,13,0.197,0.911,0.154,0.927826,3
100,18,15,0.197,0.911,0.154,0.270172,4
100,18,17,0.197,0.911,0.154,0.063416,6
101,19,4,0.193,0.891,0.164,0.007294,1
101,19,7,0.193,0.891,0.164,0.391632,7
101,19,8,0.193,0.891,0.164,0.580322,3
101,19,16,0.193,0.891,0.164,0.34613,4
102,6,1,0.24,0.882,0.152,0.476959,1
102,6,3,0.24,0.882,0.152,0.082062,7
102,6,4,0.24,0.882,0.152,0.538544,3
103,5,1,0.211,0.871,0.176,0.137421,1
104,12,0,0.207,0.881,0.165,0.56897,1
104,12,3,0.207,0.881,0.165,0.982544,7
104,12,5,0.207,0.881,0.165,0.352814,3
105,8,3,0.208,0.866,0.146,0.481506,1
105,8,7,0.208,0.866,0.146,0.175873,7
107,16,10,0.192,0.852,0.17,0.438507,1
108,14,0,0.193,0.877,0.158,0.627533,1
109,16,0,0.231,0.872,0.162,0.013855,1
109,16,1,0.231,0.872,0.162,0.062958,7
109,16,2,0.231,0.872,0.162,0.356934,3
109,16,6,0.231,0.872,0.162,0.698853,4
109,16,7,0.231,0.872,0.162,0.250916,6
109,16,8,0.231,0.872,0.162,0.510223,0
109,16,9,0.231,0.872,0.162,0.389984,5
109,16,10,0.231,0.872,0.162,0.43927,2
109,16,12,0.231,0.872,0.162,0.791016,9
109,16,15,0.231,0.872,0.162,0.656036,8
110,13,6,0.223,0.855,0.177,0.97757,1
111,6,0,0.214,0.883,0.165,0.73645,1
111,6,4,0.214,0.883,0.165,0.676544,7
112,4,3,0.234,0.856,0.175,0.933502,1
113,10,0,0.21,0.878,0.154,0.565521,1
113,10,3,0.21,0.878,0.154,0.962891,7
114,23,8,0.199,0.88,0.162,0.499664,1
114,23,9,0.199,0.88,0.162,0.912476,7
114,23,13,0.199,0.88,0.162,0.344757,3
114,23,15,0.199,0.88,0.162,0.932281,4
114,23,16,0.199,0.88,0.162,0.906006,6
114,23,17,0.199,0.88,0.162,0.171387,0
114,23,19,0.199,0.88,0.162,0.737061,5
114,23,22,0.199,0.88,0.162,0.877411,2
115,6,4,0.207,0.883,0.179,0.222382,1
115,6,5,0.207,0.883,0.179,0.217194,7
116,10,2,0.209,0.867,0.146,0.06958,6
116,10,5,0.209,0.867,0.146,0.943542,1
116,10,9,0.209,0.867,0.146,0.405609,4
117,5,1,0.229,0.881,0.173,0.011353,6
118,22,1,0.214,0.881,0.151,0.918488,6
118,22,3,0.214,0.881,0.151,0.278473,1
118,22,4,0.214,0.881,0.151,0.669128,4
118,22,10,0.214,0.881,0.151,0.449951,2
118,22,12,0.214,0.881,0.151,0.843536,0
118,22,15,0.214,0.881,0.151,0.854065,7
118,22,16,0.214,0.881,0.151,0.880127,9
119,9,5,0.236,0.884,0.163,0.401581,6
119,9,7,0.236,0.884,0.163,0.403534,1
120,14,4,0.211,0.859,0.174,0.686371,6
120,14,12,0.211,0.859,0.174,0.914093,1
121,22,9,0.194,0.843,0.17,0.983795,6
121,22,10,0.194,0.843,0.17,0.705292,1
121,22,20,0.194,0.843,0.17,0.241425,4
122,13,3,0.211,0.87,0.17,0.168488,6
122,13,4,0.211,0.87,0.17,0.379944,1
122,13,10,0.211,0.87,0.17,0.696381,4
122,13,11,0.211,0.87,0.17,0.263184,0
125,15,9,0.231,0.883,0.168,0.190765,4
125,15,10,0.231,0.883,0.168,0.00061,0
125,15,12,0.231,0.883,0.168,0.504822,9
127,12,3,0.22,0.875,0.167,0.144531,4
127,12,4,0.22,0.875,0.167,0.16684,0
128,16,3,0.218,0.892,0.171,0.022156,4
128,16,5,0.218,0.892,0.171,0.887695,2
128,16,8,0.218,0.892,0.171,0.602448,1
128,16,9,0.218,0.892,0.171,0.948608,7
128,16,12,0.218,0.892,0.171,0.673737,6
128,16,15,0.218,0.892,0.171,0.49826,5
129,12,1,0.231,0.881,0.156,0.570068,8
129,12,3,0.231,0.881,0.156,0.367554,5
129,12,10,0.231,0.881,0.156,0.677399,2
130,9,2,0.198,0.868,0.161,0.659729,0
130,9,7,0.198,0.868,0.161,0.90329,8
131,3,2,0.221,0.878,0.18,0.068085,0
132,15,6,0.201,0.885,0.181,0.970673,0
133,6,1,0.213,0.864,0.191,0.628448,0
134,11,2,0.233,0.859,0.165,0.190613,0
134,11,4,0.233,0.859,0.165,0.613586,8
134,11,10,0.233,0.859,0.165,0.521942,4
135,7,4,0.209,0.871,0.17,0.735748,0
136,12,1,0.21,0.877,0.153,0.838623,0
136,12,8,0.21,0.877,0.153,0.993591,4
137,5,1,0.191,0.891,0.167,0.238312,0
138,14,1,0.223,0.859,0.158,0.670105,0
138,14,9,0.223,0.859,0.158,0.569824,4
138,14,11,0.223,0.859,0.158,0.621338,2
138,14,13,0.223,0.859,0.158,0.988251,7
139,11,0,0.227,0.866,0.171,0.237122,2
139,11,4,0.227,0.866,0.171,0.471497,7
139,11,6,0.227,0.866,0.171,0.511444,5
140,12,3,0.228,0.882,0.169,0.993225,5
140,12,9,0.228,0.882,0.169,0.928101,8
141,10,2,0.199,0.876,0.172,0.314301,5
141,10,7,0.199,0.876,0.172,0.586792,8
142,10,0,0.222,0.876,0.164,0.000641,5
142,10,1,0.222,0.876,0.164,0.393677,8
143,8,4,0.21,0.882,0.159,0.969482,2
143,8,6,0.21,0.882,0.159,0.53772,5
143,8,7,0.21,0.882,0.159,0.189331,7
144,13,1,0.232,0.872,0.148,0.619537,2
144,13,2,0.232,0.872,0.148,0.286407,5
144,13,4,0.232,0.872,0.148,0.948395,4
144,13,5,0.232,0.872,0.148,0.594513,7
144,13,9,0.232,0.872,0.148,0.505615,6
144,13,11,0.232,0.872,0.148,0.28244,9
145,15,3,0.217,0.882,0.169,0.840912,4
145,15,9,0.217,0.882,0.169,0.756866,9
146,14,3,0.213,0.869,0.155,0.590668,4
146,14,10,0.213,0.869,0.155,0.053009,9
146,14,11,0.213,0.869,0.155,0.84201,2
147,20,4,0.205,0.885,0.175,0.924408,4
147,20,8,0.205,0.885,0.175,0.939545,0
147,20,11,0.205,0.885,0.175,0.636414,9
147,20,14,0.205,0.885,0.175,0.808716,2
147,20,16,0.205,0.885,0.175,0.33902,1
148,5,1,0.218,0.877,0.152,0.854034,4
148,5,3,0.218,0.877,0.152,0.635223,0
148,5,4,0.218,0.877,0.152,0.601746,9
151,24,4,0.226,0.858,0.176,0.102112,4
151,24,7,0.226,0.858,0.176,0.893799,0
151,24,13,0.226,0.858,0.176,0.556396,9
151,24,16,0.226,0.858,0.176,0.453735,3
151,24,18,0.226,0.858,0.176,0.211731,6
151,24,21,0.226,0.858,0.176,0.349365,1
152,19,10,0.209,0.872,0.186,0.130646,4
152,19,18,0.209,0.872,0.186,0.537445,0
155,20,0,0.214,0.88,0.147,0.149109,4
155,20,6,0.214,0.88,0.147,0.180603,0
155,20,8,0.214,0.88,0.147,0.477844,9
155,20,10,0.214,0.88,0.147,0.172852,3
155,20,15,0.214,0.88,0.147,0.502777,6
156,11,2,0.224,0.875,0.163,0.157318,4
156,11,5,0.224,0.875,0.163,0.300018,0
157,24,1,0.224,0.864,0.173,0.596252,4
157,24,6,0.224,0.864,0.173,0.054657,0
157,24,8,0.224,0.864,0.173,0.242218,9
157,24,12,0.224,0.864,0.173,0.750397,3
157,24,14,0.224,0.864,0.173,0.362976,6
157,24,21,0.224,0.864,0.173,0.631683,1
158,29,1,0.203,0.87,0.15,0.947968,4
158,29,3,0.203,0.87,0.15,0.57193,0
158,29,7,0.203,0.87,0.15,0.543365,9
158,29,17,0.203,0.87,0.15,0.124207,3
158,29,18,0.203,0.87,0.15,0.053131,6
158,29,22,0.203,0.87,0.15,0.674103,1
158,29,28,0.203,0.87,0.15,0.016846,8
159,10,4,0.24,0.884,0.163,0.648193,4
159,10,7,0.24,0.884,0.163,0.835358,0
160,9,2,0.221,0.879,0.146,0.57843,4
160,9,7,0.221,0.879,0.146,0.11554,0
161,9,2,0.212,0.889,0.161,0.710846,4
161,9,5,0.212,0.889,0.161,0.15033,0
162,14,5,0.212,0.87,0.167,0.414459,4
162,14,7,0.212,0.87,0.167,0.725006,2
162,14,12,0.212,0.87,0.167,0.182007,5
163,19,0,0.191,0.889,0.16,0.592865,2
163,19,1,0.191,0.889,0.16,0.868286,5
163,19,7,0.191,0.889,0.16,0.625793,7
163,19,10,0.191,0.889,0.16,0.068787,1
163,19,14,0.191,0.889,0.16,0.481781,8
164,10,0,0.201,0.871,0.145,0.128082,2
166,26,1,0.222,0.856,0.177,0.647858,2
166,26,5,0.222,0.856,0.177,0.487152,5
166,26,8,0.222,0.856,0.177,0.705048,7
166,26,20,0.222,0.856,0.177,0.742828,1
166,26,23,0.222,0.856,0.177,0.213074,6
166,26,24,0.222,0.856,0.177,0.391785,8
167,10,5,0.228,0.877,0.169,0.698273,2
167,10,7,0.228,0.877,0.169,0.789032,5
168,15,3,0.206,0.884,0.151,0.139465,1
168,15,7,0.206,0.884,0.151,0.963287,7
169,12,5,0.238,0.856,0.16,0.013672,1
169,12,6,0.238,0.856,0.16,0.822571,7
170,22,4,0.204,0.855,0.153,0.887115,1
170,22,9,0.204,0.855,0.153,0.388275,7
170,22,12,0.204,0.855,0.153,0.584137,4
170,22,15,0.204,0.855,0.153,0.824341,9
170,22,21,0.204,0.855,0.153,0.72644,6
171,33,3,0.201,0.878,0.182,0.879211,1
171,33,16,0.201,0.878,0.182,0.022888,7
171,33,20,0.201,0.878,0.182,0.948853,4
171,33,22,0.201,0.878,0.182,0.288025,9
172,22,3,0.206,0.87,0.164,0.766815,1
172,22,11,0.206,0.87,0.164,0.589752,7
172,22,14,0.206,0.87,0.164,0.506165,4
172,22,20,0.206,0.87,0.164,0.350037,9
173,7,0,0.211,0.865,0.157,0.541595,1
173,7,5,0.211,0.865,0.157,0.055969,7
173,7,6,0.211,0.865,0.157,0.605927,6
174,6,1,0.213,0.863,0.166,0.123993,1
174,6,4,0.213,0.863,0.166,0.067444,6
175,3,1,0.219,0.88,0.162,0.521271,1
176,12,0,0.202,0.876,0.167,0.300903,1
176,12,2,0.202,0.876,0.167,0.172119,0
176,12,8,0.202,0.876,0.167,0.102753,2
177,9,0,0.23,0.889,0.16,0.519653,0
177,9,2,0.23,0.889,0.16,0.671783,2
177,9,5,0.23,0.889,0.16,0.963867,4
177,9,8,0.23,0.889,0.16,0.525024,1
178,5,1,0.209,0.857,0.172,0.541382,0
178,5,4,0.209,0.857,0.172,0.694031,2
179,17,1,0.212,0.857,0.15,0.184753,2
179,17,6,0.212,0.857,0.15,0.836456,1
179,17,9,0.212,0.857,0.15,0.444153,0
180,7,3,0.191,0.884,0.154,0.914612,2
180,7,5,0.191,0.884,0.154,0.740967,0
181,11,2,0.201,0.862,0.143,0.816528,2
181,11,3,0.201,0.862,0.143,0.805328,0
182,11,5,0.215,0.891,0.188,0.564117,8
182,11,6,0.215,0.891,0.188,0.787262,0
182,11,7,0.215,0.891,0.188,0.399414,3
183,15,0,0.223,0.861,0.162,0.749512,8
183,15,3,0.223,0.861,0.162,0.936554,0
183,15,5,0.223,0.861,0.162,0.007446,3
184,22,0,0.216,0.872,0.177,0.045288,8
184,22,4,0.216,0.872,0.177,0.502197,0
184,22,7,0.216,0.872,0.177,0.636261,3
184,22,12,0.216,0.872,0.177,0.737854,1
185,18,1,0.227,0.879,0.129,0.105804,8
185,18,4,0.227,0.879,0.129,0.645691,0
185,18,6,0.227,0.879,0.129,0.354187,3
185,18,12,0.227,0.879,0.129,0.455811,1
185,18,15,0.227,0.879,0.129,0.816254,2
185,18,16,0.227,0.879,0.129,0.371185,7
186,15,0,0.232,0.889,0.157,0.966248,8
186,15,5,0.232,0.889,0.157,0.1474,0
186,15,7,0.232,0.889,0.157,0.842499,3
186,15,8,0.232,0.889,0.157,0.554993,1
186,15,10,0.232,0.889,0.157,0.753723,2
187,6,2,0.198,0.879,0.153,0.210876,8
187,6,3,0.198,0.879,0.153,0.394073,0
187,6,4,0.198,0.879,0.153,0.399078,3
188,19,0,0.212,0.881,0.166,0.303864,8
188,19,2,0.212,0.881,0.166,0.600952,0
188,19,5,0.212,0.881,0.166,0.121643,3
188,19,12,0.212,0.881,0.166,0.555603,1
188,19,13,0.212,0.881,0.166,0.926788,2
189,30,0,0.208,0.857,0.167,0.827911,0
189,30,2,0.208,0.857,0.167,0.240723,2
189,30,3,0.208,0.857,0.167,0.023956,8
189,30,11,0.208,0.857,0.167,0.384583,1
189,30,13,0.208,0.857,0.167,0.418579,9
189,30,15,0.208,0.857,0.167,0.300903,4
189,30,17,0.208,0.857,0.167,0.038757,3
189,30,19,0.208,0.857,0.167,0.710571,7
189,30,29,0.208,0.857,0.167,0.229889,5
190,4,0,0.199,0.872,0.178,0.59024,0
190,4,1,0.199,0.872,0.178,0.196442,2
190,4,2,0.199,0.872,0.178,0.024139,8
192,14,0,0.226,0.883,0.16,0.527954,2
192,14,1,0.226,0.883,0.16,0.536987,7
192,14,3,0.226,0.883,0.16,0.323273,4
192,14,7,0.226,0.883,0.16,0.770111,0
192,14,8,0.226,0.883,0.16,0.602417,5
192,14,9,0.226,0.883,0.16,0.833771,6
193,15,5,0.202,0.888,0.174,0.55307,2
193,15,9,0.202,0.888,0.174,0.794891,7
193,15,11,0.202,0.888,0.174,0.076447,4
194,16,4,0.2,0.872,0.18,0.744843,2
194,16,7,0.2,0.872,0.18,0.093658,7
194,16,12,0.2,0.872,0.18,0.099335,4
195,5,4,0.231,0.892,0.162,0.052582,2
196,17,12,0.218,0.878,0.173,0.406097,2
196,17,13,0.218,0.878,0.173,0.999878,7
196,17,16,0.218,0.878,0.173,0.808258,4
