learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
10,7,1,0.2,0.876,0.158,0.742157
10,7,2,0.2,0.876,0.158,0.990967
10,7,3,0.2,0.876,0.158,0.522736
10,7,4,0.2,0.876,0.158,0.691986
10,7,5,0.2,0.876,0.158,0.880554
10,7,6,0.2,0.876,0.158,0.347717
11,2,0,0.194,0.867,0.189,0.493713
11,2,1,0.194,0.867,0.189,0.784027
12,19,0,0.221,0.877,0.142,0.632935
12,19,1,0.221,0.877,0.142,0.019501
12,19,1,0.221,0.877,0.142,0.668091
12,19,1,0.221,0.877,0.142,0.089813
12,19,1,0.221,0.877,0.142,0.35257
12,19,2,0.221,0.877,0.142,0.423035
12,19,3,0.221,0.877,0.142,0.381989
12,19,4,0.221,0.877,0.142,0.955597
12,19,5,0.221,0.877,0.142,0.201752
12,19,5,0.221,0.877,0.142,0.40332
12,19,5,0.221,0.877,0.142,0.607513
12,19,6,0.221,0.877,0.142,0.007233
12,19,6,0.221,0.877,0.142,0.303284
12,19,6,0.221,0.877,0.142,0.940369
12,19,7,0.221,0.877,0.142,0.025208
12,19,7,0.221,0.877,0.142,0.397766
12,19,7,0.221,0.877,0.142,0.895966
12,19,8,0.221,0.877,0.142,0.786133
12,19,9,0.221,0.877,0.142,0.552826
12,19,10,0.221,0.877,0.142,0.215332
12,19,10,0.221,0.877,0.142,0.649353
12,19,10,0.221,0.877,0.142,0.409058
12,19,11,0.221,0.877,0.142,0.85791
12,19,12,0.221,0.877,0.142,0.583679
12,19,13,0.221,0.877,0.142,0.832977
12,19,14,0.221,0.877,0.142,0.743591
12,19,15,0.221,0.877,0.142,0.927185
12,19,16,0.221,0.877,0.142,0.120911
12,19,16,0.221,0.877,0.142,0.676575
12,19,16,0.221,0.877,0.142,0.074707
12,19,16,0.221,0.877,0.142,0.476837
12,19,17,0.221,0.877,0.142,0.875732
12,19,18,0.221,0.877,0.142,0.536774
13,8,0,0.232,0.87,0.181,0.485321
13,8,1,0.232,0.87,0.181,0.672363
13,8,2,0.232,0.87,0.181,0.292328
13,8,3,0.232,0.87,0.181,0.853302
13,8,4,0.232,0.87,0.181,0.311584
13,8,5,0.232,0.87,0.181,0.474335
13,8,6,0.232,0.87,0.181,0.090363
13,8,6,0.232,0.87,0.181,0.963318
13,8,7,0.232,0.87,0.181,0.94989
14,7,0,0.219,0.871,0.161,0.193848
14,7,0,0.219,0.871,0.161,0.26358
14,7,0,0.219,0.871,0.161,0.845428
14,7,1,0.219,0.871,0.161,0.359131
14,7,2,0.219,0.871,0.161,0.868134
14,7,3,0.219,0.871,0.161,0.56955
14,7,4,0.219,0.871,0.161,0.752869
14,7,5,0.219,0.871,0.161,0.722076
14,7,6,0.219,0.871,0.161,0.66214
15,15,0,0.218,0.879,0.17,0.447418
15,15,1,0.218,0.879,0.17,0.689606
15,15,2,0.218,0.879,0.17,0.113678
15,15,2,0.218,0.879,0.17,0.476257
15,15,2,0.218,0.879,0.17,0.745056
15,15,3,0.218,0.879,0.17,0.267334
15,15,4,0.218,0.879,0.17,0.391937
15,15,5,0.218,0.879,0.17,0.54715
15,15,6,0.218,0.879,0.17,0.251984
15,15,7,0.218,0.879,0.17,0.650299
15,15,8,0.218,0.879,0.17,0.475922
15,15,9,0.218,0.879,0.17,0.379425
15,15,10,0.218,0.879,0.17,0.10437
15,15,10,0.218,0.879,0.17,0.520355
15,15,10,0.218,0.879,0.17,0.268158
15,15,11,0.218,0.879,0.17,0.367371
15,15,12,0.218,0.879,0.17,0.800842
15,15,13,0.218,0.879,0.17,0.683777
15,15,14,0.218,0.879,0.17,0.732513
16,8,0,0.201,0.854,0.167,0.502869
16,8,1,0.201,0.854,0.167,0.591797
16,8,2,0.201,0.854,0.167,0.645325
16,8,3,0.201,0.854,0.167,0.961884
16,8,4,0.201,0.854,0.167,0.286346
16,8,5,0.201,0.854,0.167,0.267914
16,8,6,0.201,0.854,0.167,0.243805
16,8,7,0.201,0.854,0.167,0.690308
17,16,0,0.22,0.885,0.159,0.509979
17,16,1,0.22,0.885,0.159,0.740448
17,16,2,0.22,0.885,0.159,0.00116
17,16,2,0.22,0.885,0.159,0.513855
17,16,2,0.22,0.885,0.159,0.323181
17,16,3,0.22,0.885,0.159,0.664246
17,16,4,0.22,0.885,0.159,0.552795
17,16,5,0.22,0.885,0.159,0.111755
17,16,5,0.22,0.885,0.159,0.014893
17,16,5,0.22,0.885,0.159,0.498108
17,16,6,0.22,0.885,0.159,0.314484
17,16,7,0.22,0.885,0.159,0.468475
17,16,8,0.22,0.885,0.159,0.496826
17,16,9,0.22,0.885,0.159,0.781403
17,16,10,0.22,0.885,0.159,0.395905
17,16,11,0.22,0.885,0.159,0.518005
17,16,12,0.22,0.885,0.159,0.413757
17,16,13,0.22,0.885,0.159,0.11377
17,16,13,0.22,0.885,0.159,0.829071
17,16,13,0.22,0.885,0.159,0.678314
17,16,14,0.22,0.885,0.159,0.112823
17,16,14,0.22,0.885,0.159,0.833557
17,16,14,0.22,0.885,0.159,0.842224
17,16,15,0.22,0.885,0.159,0.278259
18,10,0,0.213,0.871,0.173,0.208771
18,10,0,0.213,0.871,0.173,0.447205
18,10,0,0.213,0.871,0.173,0.857025
18,10,1,0.213,0.871,0.173,0.722107
18,10,2,0.213,0.871,0.173,0.117218
18,10,2,0.213,0.871,0.173,0.954254
18,10,3,0.213,0.871,0.173,0.7453
18,10,4,0.213,0.871,0.173,0.853729
18,10,5,0.213,0.871,0.173,0.199036
18,10,5,0.213,0.871,0.173,0.251587
18,10,5,0.213,0.871,0.173,0.774109
18,10,6,0.213,0.871,0.173,0.440186
18,10,7,0.213,0.871,0.173,0.903229
18,10,8,0.213,0.871,0.173,0.088348
18,10,8,0.213,0.871,0.173,0.89035
18,10,9,0.213,0.871,0.173,0.730225
19,5,0,0.203,0.874,0.147,0.105347
19,5,0,0.203,0.874,0.147,0.733368
19,5,0,0.203,0.874,0.147,0.793976
19,5,1,0.203,0.874,0.147,0.832611
19,5,2,0.203,0.874,0.147,0.653534
19,5,3,0.203,0.874,0.147,0.226257
19,5,4,0.203,0.874,0.147,0.621613
20,16,0,0.203,0.875,0.159,0.425598
20,16,1,0.203,0.875,0.159,0.167786
20,16,1,0.203,0.875,0.159,0.811249
20,16,1,0.203,0.875,0.159,0.215363
20,16,2,0.203,0.875,0.159,0.71225
20,16,3,0.203,0.875,0.159,0.528137
20,16,4,0.203,0.875,0.159,0.312012
20,16,5,0.203,0.875,0.159,0.011139
20,16,5,0.203,0.875,0.159,0.92868
20,16,6,0.203,0.875,0.159,0.814545
20,16,7,0.203,0.875,0.159,0.010406
20,16,7,0.203,0.875,0.159,0.771454
20,16,7,0.203,0.875,0.159,0.485382
20,16,8,0.203,0.875,0.159,0.871124
20,16,9,0.203,0.875,0.159,0.052124
20,16,9,0.203,0.875,0.159,0.147095
20,16,9,0.203,0.875,0.159,0.633636
20,16,10,0.203,0.875,0.159,0.703156
20,16,11,0.203,0.875,0.159,0.585571
20,16,12,0.203,0.875,0.159,0.688202
20,16,13,0.203,0.875,0.159,0.659607
20,16,14,0.203,0.875,0.159,0.295105
20,16,15,0.203,0.875,0.159,0.81604
21,6,0,0.224,0.868,0.161,0.630188
21,6,1,0.224,0.868,0.161,0.135773
21,6,1,0.224,0.868,0.161,0.897705
21,6,2,0.224,0.868,0.161,0.662964
21,6,3,0.224,0.868,0.161,0.755035
21,6,4,0.224,0.868,0.161,0.440826
21,6,5,0.224,0.868,0.161,0.452911
22,11,0,0.213,0.886,0.179,0.658661
22,11,1,0.213,0.886,0.179,0.505066
22,11,2,0.213,0.886,0.179,0.887878
22,11,3,0.213,0.886,0.179,0.951294
22,11,4,0.213,0.886,0.179,0.71106
22,11,5,0.213,0.886,0.179,0.428253
22,11,6,0.213,0.886,0.179,0.577087
22,11,7,0.213,0.886,0.179,0.217834
22,11,8,0.213,0.886,0.179,0.531433
22,11,9,0.213,0.886,0.179,0.204926
22,11,9,0.213,0.886,0.179,0.695129
22,11,9,0.213,0.886,0.179,0.483154
22,11,10,0.213,0.886,0.179,0.697418
23,1,0,0.201,0.886,0.163,0.109009
23,1,0,0.201,0.886,0.163,0.991516
24,12,0,0.204,0.882,0.181,0.210419
24,12,1,0.204,0.882,0.181,0.408936
24,12,2,0.204,0.882,0.181,0.459137
24,12,3,0.204,0.882,0.181,0.903595
24,12,4,0.204,0.882,0.181,0.147491
24,12,4,0.204,0.882,0.181,0.810364
24,12,4,0.204,0.882,0.181,0.990997
24,12,5,0.204,0.882,0.181,0.666443
24,12,6,0.204,0.882,0.181,0.875854
24,12,7,0.204,0.882,0.181,0.55719
24,12,8,0.204,0.882,0.181,0.229095
24,12,9,0.204,0.882,0.181,0.545746
24,12,10,0.204,0.882,0.181,0.569916
24,12,11,0.204,0.882,0.181,0.669891
25,15,0,0.222,0.878,0.162,0.691254
25,15,1,0.222,0.878,0.162,0.231384
25,15,2,0.222,0.878,0.162,0.986877
25,15,3,0.222,0.878,0.162,0.375763
25,15,4,0.222,0.878,0.162,0.376282
25,15,5,0.222,0.878,0.162,0.05307
25,15,5,0.222,0.878,0.162,0.220337
25,15,5,0.222,0.878,0.162,0.64621
25,15,6,0.222,0.878,0.162,0.225067
25,15,7,0.222,0.878,0.162,0.477295
25,15,8,0.222,0.878,0.162,0.441376
25,15,9,0.222,0.878,0.162,0.081879
25,15,9,0.222,0.878,0.162,0.064728
25,15,9,0.222,0.878,0.162,0.110596
25,15,9,0.222,0.878,0.162,0.297272
25,15,10,0.222,0.878,0.162,0.44931
25,15,11,0.222,0.878,0.162,0.262543
25,15,12,0.222,0.878,0.162,0.348633
25,15,13,0.222,0.878,0.162,0.911652
25,15,14,0.222,0.878,0.162,0.528687
26,20,0,0.21,0.877,0.164,0.71994
26,20,1,0.21,0.877,0.164,0.181793
26,20,1,0.21,0.877,0.164,0.869507
26,20,1,0.21,0.877,0.164,0.347351
26,20,2,0.21,0.877,0.164,0.081879
26,20,2,0.21,0.877,0.164,0.748718
26,20,2,0.21,0.877,0.164,0.752716
26,20,3,0.21,0.877,0.164,0.200012
26,20,3,0.21,0.877,0.164,0.122559
26,20,3,0.21,0.877,0.164,0.874756
26,20,4,0.21,0.877,0.164,0.986115
26,20,5,0.21,0.877,0.164,0.27771
26,20,6,0.21,0.877,0.164,0.841766
26,20,7,0.21,0.877,0.164,0.319824
26,20,8,0.21,0.877,0.164,0.564423
26,20,9,0.21,0.877,0.164,0.201691
26,20,9,0.21,0.877,0.164,0.445801
26,20,9,0.21,0.877,0.164,0.497253
26,20,10,0.21,0.877,0.164,0.699738
26,20,11,0.21,0.877,0.164,0.598846
26,20,12,0.21,0.877,0.164,0.17923
26,20,12,0.21,0.877,0.164,0.855652
26,20,12,0.21,0.877,0.164,0.737274
26,20,13,0.21,0.877,0.164,0.328033
26,20,14,0.21,0.877,0.164,0.100708
26,20,14,0.21,0.877,0.164,0.849854
26,20,14,0.21,0.877,0.164,0.335815
26,20,15,0.21,0.877,0.164,0.61731
26,20,16,0.21,0.877,0.164,0.117889
26,20,16,0.21,0.877,0.164,0.72821
26,20,16,0.21,0.877,0.164,0.831268
26,20,17,0.21,0.877,0.164,0.897797
26,20,18,0.21,0.877,0.164,0.542938
26,20,19,0.21,0.877,0.164,0.380646
27,10,0,0.197,0.884,0.171,0.622681
27,10,1,0.197,0.884,0.171,0.642792
27,10,2,0.197,0.884,0.171,0.874817
27,10,3,0.197,0.884,0.171,0.7005
27,10,4,0.197,0.884,0.171,0.43692
27,10,5,0.197,0.884,0.171,0.395294
27,10,6,0.197,0.884,0.171,0.402405
27,10,7,0.197,0.884,0.171,0.789124
27,10,8,0.197,0.884,0.171,0.269989
27,10,9,0.197,0.884,0.171,0.45282
28,20,0,0.222,0.858,0.156,0.512512
28,20,1,0.222,0.858,0.156,0.795349
28,20,2,0.222,0.858,0.156,0.138702
28,20,2,0.222,0.858,0.156,0.807739
28,20,2,0.222,0.858,0.156,0.925659
28,20,3,0.222,0.858,0.156,0.696381
28,20,4,0.222,0.858,0.156,0.931702
28,20,5,0.222,0.858,0.156,0.917633
28,20,6,0.222,0.858,0.156,0.309448
28,20,7,0.222,0.858,0.156,0.493866
28,20,8,0.222,0.858,0.156,0.227875
28,20,9,0.222,0.858,0.156,0.364685
28,20,10,0.222,0.858,0.156,0.95697
28,20,11,0.222,0.858,0.156,0.138702
28,20,11,0.222,0.858,0.156,0.365753
28,20,11,0.222,0.858,0.156,0.34671
28,20,12,0.222,0.858,0.156,0.114105
28,20,12,0.222,0.858,0.156,0.261688
28,20,12,0.222,0.858,0.156,0.229187
28,20,13,0.222,0.858,0.156,0.088745
28,20,13,0.222,0.858,0.156,0.412384
28,20,13,0.222,0.858,0.156,0.951294
28,20,14,0.222,0.858,0.156,0.153168
28,20,14,0.222,0.858,0.156,0.676208
28,20,14,0.222,0.858,0.156,0.364441
28,20,15,0.222,0.858,0.156,0.588806
28,20,16,0.222,0.858,0.156,0.677856
28,20,17,0.222,0.858,0.156,0.280121
28,20,18,0.222,0.858,0.156,0.856049
28,20,19,0.222,0.858,0.156,0.901703
29,20,0,0.225,0.848,0.187,0.770844
29,20,1,0.225,0.848,0.187,0.751953
29,20,2,0.225,0.848,0.187,0.562805
29,20,3,0.225,0.848,0.187,0.854462
29,20,4,0.225,0.848,0.187,0.213196
29,20,4,0.225,0.848,0.187,0.382019
29,20,4,0.225,0.848,0.187,0.82608
29,20,5,0.225,0.848,0.187,0.079803
29,20,5,0.225,0.848,0.187,0.985504
29,20,6,0.225,0.848,0.187,0.147247
29,20,6,0.225,0.848,0.187,0.70871
29,20,6,0.225,0.848,0.187,0.222473
29,20,7,0.225,0.848,0.187,0.121918
29,20,7,0.225,0.848,0.187,0.373535
29,20,7,0.225,0.848,0.187,0.507721
29,20,8,0.225,0.848,0.187,0.831055
29,20,9,0.225,0.848,0.187,0.959381
29,20,10,0.225,0.848,0.187,0.972809
29,20,11,0.225,0.848,0.187,0.462189
29,20,12,0.225,0.848,0.187,0.1492
29,20,12,0.225,0.848,0.187,0.700439
29,20,12,0.225,0.848,0.187,0.809418
29,20,13,0.225,0.848,0.187,0.794678
29,20,14,0.225,0.848,0.187,0.00885
29,20,14,0.225,0.848,0.187,0.673309
29,20,14,0.225,0.848,0.187,0.184723
29,20,14,0.225,0.848,0.187,0.614838
29,20,15,0.225,0.848,0.187,0.3414
29,20,16,0.225,0.848,0.187,0.589569
29,20,17,0.225,0.848,0.187,0.392059
29,20,18,0.225,0.848,0.187,0.733002
29,20,19,0.225,0.848,0.187,0.393921
30,13,0,0.214,0.883,0.167,0.468719
30,13,1,0.214,0.883,0.167,0.337463
30,13,2,0.214,0.883,0.167,0.086792
30,13,2,0.214,0.883,0.167,0.772797
30,13,2,0.214,0.883,0.167,0.509064
30,13,3,0.214,0.883,0.167,0.698029
30,13,4,0.214,0.883,0.167,0.738312
30,13,5,0.214,0.883,0.167,0.36557
30,13,6,0.214,0.883,0.167,0.491516
30,13,7,0.214,0.883,0.167,0.839569
30,13,8,0.214,0.883,0.167,0.05957
30,13,8,0.214,0.883,0.167,0.213318
30,13,8,0.214,0.883,0.167,0.430054
30,13,9,0.214,0.883,0.167,0.48587
30,13,10,0.214,0.883,0.167,0.813904
30,13,11,0.214,0.883,0.167,0.633209
30,13,12,0.214,0.883,0.167,0.239227
31,10,0,0.21,0.878,0.158,0.642975
31,10,1,0.21,0.878,0.158,0.106262
31,10,1,0.21,0.878,0.158,0.729797
31,10,1,0.21,0.878,0.158,0.201569
31,10,2,0.21,0.878,0.158,0.587585
31,10,3,0.21,0.878,0.158,0.760956
31,10,4,0.21,0.878,0.158,0.306366
31,10,5,0.21,0.878,0.158,0.57251
31,10,6,0.21,0.878,0.158,0.171204
31,10,6,0.21,0.878,0.158,0.384491
31,10,6,0.21,0.878,0.158,0.721283
31,10,7,0.21,0.878,0.158,0.984985
31,10,8,0.21,0.878,0.158,0.472961
31,10,9,0.21,0.878,0.158,0.496399
32,15,0,0.224,0.892,0.171,0.997559
32,15,1,0.224,0.892,0.171,0.812408
32,15,2,0.224,0.892,0.171,0.330078
32,15,3,0.224,0.892,0.171,0.349518
32,15,4,0.224,0.892,0.171,0.559723
32,15,5,0.224,0.892,0.171,0.488251
32,15,6,0.224,0.892,0.171,0.193878
32,15,6,0.224,0.892,0.171,0.683441
32,15,6,0.224,0.892,0.171,0.445679
32,15,7,0.224,0.892,0.171,0.067871
32,15,7,0.224,0.892,0.171,0.213379
32,15,7,0.224,0.892,0.171,0.299988
32,15,8,0.224,0.892,0.171,0.970184
32,15,9,0.224,0.892,0.171,0.643738
32,15,10,0.224,0.892,0.171,0.431244
32,15,11,0.224,0.892,0.171,0.051575
32,15,11,0.224,0.892,0.171,0.964142
32,15,12,0.224,0.892,0.171,0.16925
32,15,12,0.224,0.892,0.171,0.022736
32,15,12,0.224,0.892,0.171,0.851135
32,15,13,0.224,0.892,0.171,0.636871
32,15,14,0.224,0.892,0.171,0.523529
33,22,0,0.215,0.885,0.181,0.193909
33,22,0,0.215,0.885,0.181,0.462372
33,22,0,0.215,0.885,0.181,0.469025
33,22,1,0.215,0.885,0.181,0.26239
33,22,2,0.215,0.885,0.181,0.405975
33,22,3,0.215,0.885,0.181,0.574707
33,22,4,0.215,0.885,0.181,0.893188
33,22,5,0.215,0.885,0.181,0.446228
33,22,6,0.215,0.885,0.181,0.802643
33,22,7,0.215,0.885,0.181,0.091827
33,22,7,0.215,0.885,0.181,0.32663
33,22,7,0.215,0.885,0.181,0.351654
33,22,8,0.215,0.885,0.181,0.297485
33,22,9,0.215,0.885,0.181,0.224976
33,22,10,0.215,0.885,0.181,0.405243
33,22,11,0.215,0.885,0.181,0.93457
33,22,12,0.215,0.885,0.181,0.236511
33,22,13,0.215,0.885,0.181,0.449677
33,22,14,0.215,0.885,0.181,0.770416
33,22,15,0.215,0.885,0.181,0.530579
33,22,16,0.215,0.885,0.181,0.360901
33,22,17,0.215,0.885,0.181,0.67691
33,22,18,0.215,0.885,0.181,0.733612
33,22,19,0.215,0.885,0.181,0.563629
33,22,20,0.215,0.885,0.181,0.671417
33,22,21,0.215,0.885,0.181,0.610931
34,3,0,0.204,0.891,0.151,0.623444
34,3,1,0.204,0.891,0.151,0.15741
34,3,1,0.204,0.891,0.151,0.919739
34,3,2,0.204,0.891,0.151,0.247101
35,23,0,0.211,0.883,0.171,0.160309
35,23,0,0.211,0.883,0.171,0.547943
35,23,0,0.211,0.883,0.171,0.790833
35,23,1,0.211,0.883,0.171,0.775391
35,23,2,0.211,0.883,0.171,0.605255
35,23,3,0.211,0.883,0.171,0.499634
35,23,4,0.211,0.883,0.171,0.549683
35,23,5,0.211,0.883,0.171,0.697906
35,23,6,0.211,0.883,0.171,0.026154
35,23,6,0.211,0.883,0.171,0.700562
35,23,6,0.211,0.883,0.171,0.559021
35,23,7,0.211,0.883,0.171,0.514648
35,23,8,0.211,0.883,0.171,0.455322
35,23,9,0.211,0.883,0.171,0.065308
35,23,9,0.211,0.883,0.171,0.287415
35,23,9,0.211,0.883,0.171,0.91217
35,23,10,0.211,0.883,0.171,0.699951
35,23,11,0.211,0.883,0.171,0.553558
35,23,12,0.211,0.883,0.171,0.693481
35,23,13,0.211,0.883,0.171,0.684814
35,23,14,0.211,0.883,0.171,0.544464
35,23,15,0.211,0.883,0.171,0.653625
35,23,16,0.211,0.883,0.171,0.04538
35,23,16,0.211,0.883,0.171,0.07196
35,23,16,0.211,0.883,0.171,0.903931
35,23,17,0.211,0.883,0.171,0.812683
35,23,18,0.211,0.883,0.171,0.034027
35,23,18,0.211,0.883,0.171,0.951538
35,23,19,0.211,0.883,0.171,0.156372
35,23,19,0.211,0.883,0.171,0.114655
35,23,19,0.211,0.883,0.171,0.607361
35,23,20,0.211,0.883,0.171,0.301514
35,23,21,0.211,0.883,0.171,0.526642
35,23,22,0.211,0.883,0.171,0.310944
36,19,0,0.226,0.864,0.15,0.108276
36,19,0,0.226,0.864,0.15,0.313477
36,19,0,0.226,0.864,0.15,0.086334
36,19,0,0.226,0.864,0.15,0.360016
36,19,1,0.226,0.864,0.15,0.280212
36,19,2,0.226,0.864,0.15,0.366089
36,19,3,0.226,0.864,0.15,0.671661
36,19,4,0.226,0.864,0.15,0.808838
36,19,5,0.226,0.864,0.15,0.527466
36,19,6,0.226,0.864,0.15,0.95578
36,19,7,0.226,0.864,0.15,0.378906
36,19,8,0.226,0.864,0.15,0.060791
36,19,8,0.226,0.864,0.15,0.362213
36,19,8,0.226,0.864,0.15,0.359619
36,19,9,0.226,0.864,0.15,0.366486
36,19,10,0.226,0.864,0.15,0.710419
36,19,11,0.226,0.864,0.15,0.238434
36,19,12,0.226,0.864,0.15,0.41568
36,19,13,0.226,0.864,0.15,0.691559
36,19,14,0.226,0.864,0.15,0.10318
36,19,14,0.226,0.864,0.15,0.893219
36,19,15,0.226,0.864,0.15,0.802094
36,19,16,0.226,0.864,0.15,0.855652
36,19,17,0.226,0.864,0.15,0.370026
36,19,18,0.226,0.864,0.15,0.205292
36,19,18,0.226,0.864,0.15,0.336121
36,19,18,0.226,0.864,0.15,0.777222
37,9,0,0.204,0.862,0.175,0.911133
37,9,1,0.204,0.862,0.175,0.059113
